RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
1,1,101,-38,"['-39', '120', '-33', '-55']"
1,1,102,-38,"['-39', '120', '-33', '-55']"
1,1,103,-38,"['-39', '120', '-33', '-55']"
1,1,104,-38,"['-39', '120', '-33', '-55']"
1,1,100,-38,"['-39', '120', '-33', '-55']"
2,1,101,-39,"['-49', '-33', '0', '-36']"
2,1,102,-39,"['-49', '-33', '0', '-36']"
2,1,103,-39,"['-49', '-33', '0', '-36']"
2,1,104,-39,"['-49', '-33', '0', '-36']"
2,1,100,-39,"['-49', '-33', '0', '-36']"
3,1,101,-44,"['-39', '-60', '-36', '0']"
3,1,102,-44,"['-39', '-60', '-36', '0']"
3,1,103,-44,"['-39', '-60', '-36', '0']"
3,1,104,-44,"['-39', '-60', '-36', '0']"
3,1,100,-44,"['-39', '-60', '-36', '0']"
0,1,103,-37,"[0, '-41', '-50', '-45']"
0,1,104,-37,"[0, '-41', '-50', '-45']"
0,1,100,-37,"[0, '-41', '-50', '-45']"
0,1,101,-37,"[0, '-41', '-50', '-45']"
0,1,102,-37,"[0, '-41', '-50', '-45']"
1,1,106,-38,"['-39', '120', '-33', '-56']"
1,1,107,-38,"['-39', '120', '-33', '-56']"
1,1,108,-38,"['-39', '120', '-33', '-56']"
1,1,109,-38,"['-39', '120', '-33', '-56']"
1,1,105,-38,"['-39', '120', '-33', '-56']"
2,1,106,-39,"['-49', '-33', '0', '-36']"
2,1,107,-39,"['-49', '-33', '0', '-36']"
2,1,108,-39,"['-49', '-33', '0', '-36']"
2,1,109,-39,"['-49', '-33', '0', '-36']"
2,1,105,-39,"['-49', '-33', '0', '-36']"
3,1,106,-44,"['-43', '-60', '-36', '0']"
3,1,107,-44,"['-43', '-60', '-36', '0']"
3,1,108,-44,"['-43', '-60', '-36', '0']"
3,1,109,-44,"['-43', '-60', '-36', '0']"
3,1,105,-44,"['-43', '-60', '-36', '0']"
0,1,108,-37,"[0, '-41', '-50', '-45']"
0,1,109,-37,"[0, '-41', '-50', '-45']"
0,1,105,-37,"[0, '-41', '-50', '-45']"
0,1,106,-37,"[0, '-41', '-50', '-45']"
