RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
2,1,149,-33,"['-52', '-33', '0', '-36']"
2,1,150,-33,"['-52', '-33', '0', '-36']"
2,1,151,-33,"['-52', '-33', '0', '-36']"
2,1,147,-33,"['-52', '-33', '0', '-36']"
3,1,148,-40,"['-43', '-62', '-36', '0']"
3,1,149,-39,"['-43', '-62', '-36', '0']"
3,1,150,-39,"['-43', '-62', '-36', '0']"
3,1,151,-39,"['-43', '-62', '-36', '0']"
3,1,147,-39,"['-43', '-62', '-36', '0']"
0,1,149,-45,"[0, '-41', '-51', '-48']"
0,1,150,-45,"[0, '-41', '-51', '-48']"
0,1,151,-45,"[0, '-41', '-51', '-48']"
0,1,147,-45,"[0, '-41', '-51', '-48']"
0,1,148,-45,"[0, '-41', '-51', '-48']"
1,1,153,-41,"['-39', '120', '-33', '-57']"
1,1,154,-41,"['-39', '120', '-33', '-57']"
1,1,155,-41,"['-39', '120', '-33', '-57']"
1,1,156,-41,"['-39', '120', '-33', '-57']"
1,1,152,-41,"['-39', '120', '-33', '-57']"
2,1,153,-33,"['-51', '-33', '0', '-36']"
2,1,154,-33,"['-51', '-33', '0', '-36']"
2,1,155,-33,"['-51', '-33', '0', '-36']"
2,1,156,-33,"['-51', '-33', '0', '-36']"
2,1,152,-33,"['-51', '-33', '0', '-36']"
3,1,153,-39,"['-45', '-61', '-36', '0']"
3,1,154,-39,"['-45', '-61', '-36', '0']"
3,1,155,-40,"['-45', '-61', '-36', '0']"
3,1,156,-40,"['-45', '-61', '-36', '0']"
3,1,152,-39,"['-45', '-61', '-36', '0']"
0,1,154,-45,"[0, '-40', '-50', '-45']"
0,1,155,-45,"[0, '-40', '-50', '-45']"
0,1,156,-46,"[0, '-40', '-50', '-45']"
