RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
2,1,228,-39,"['-49', '-33', '0', '-36']"
2,1,229,-39,"['-49', '-33', '0', '-36']"
2,1,230,-39,"['-49', '-33', '0', '-36']"
2,1,226,-38,"['-49', '-33', '0', '-36']"
2,1,227,-39,"['-49', '-33', '0', '-36']"
3,1,227,-42,"['-44', '-66', '-36', '0']"
3,1,228,-42,"['-44', '-66', '-36', '0']"
3,1,229,-42,"['-44', '-66', '-36', '0']"
3,1,230,-43,"['-44', '-66', '-36', '0']"
3,1,226,-42,"['-44', '-66', '-36', '0']"
0,1,229,-39,"[0, '-41', '-49', '-44']"
0,1,230,-39,"[0, '-41', '-49', '-44']"
0,1,226,-39,"[0, '-41', '-49', '-44']"
0,1,227,-40,"[0, '-41', '-49', '-44']"
0,1,228,-39,"[0, '-41', '-49', '-44']"
1,1,232,-35,"['-39', '120', '-33', '-57']"
1,1,233,-35,"['-39', '120', '-33', '-57']"
1,1,234,-36,"['-39', '120', '-33', '-57']"
1,1,235,-35,"['-39', '120', '-33', '-57']"
1,1,231,-35,"['-39', '120', '-33', '-57']"
2,1,233,-39,"['-50', '-33', '0', '-36']"
2,1,234,-39,"['-50', '-33', '0', '-36']"
2,1,235,-38,"['-50', '-33', '0', '-36']"
2,1,231,-38,"['-50', '-33', '0', '-36']"
2,1,232,-38,"['-50', '-33', '0', '-36']"
3,1,232,-45,"['-41', '-63', '-36', '0']"
3,1,233,-47,"['-41', '-63', '-36', '0']"
3,1,234,-48,"['-41', '-63', '-36', '0']"
3,1,235,-47,"['-41', '-63', '-36', '0']"
3,1,231,-45,"['-41', '-63', '-36', '0']"
0,1,234,-43,"[0, '-41', '-52', '-44']"
0,1,235,-42,"[0, '-41', '-52', '-44']"
0,1,231,-45,"[0, '-41', '-52', '-44']"
0,1,232,-45,"[0, '-41', '-52', '-44']"
0,1,233,-44,"[0, '-41', '-52', '-44']"
1,1,237,-33,"['-39', '120', '-33', '-58']"
1,1,238,-33,"['-39', '120', '-33', '-58']"
1,1,239,-34,"['-39', '120', '-33', '-58']"
1,1,240,-35,"['-39', '120', '-33', '-58']"
1,1,236,-34,"['-39', '120', '-33', '-58']"
2,1,238,-39,"['-51', '-33', '0', '-36']"
2,1,239,-39,"['-51', '-33', '0', '-36']"
2,1,240,-38,"['-51', '-33', '0', '-36']"
2,1,236,-38,"['-51', '-33', '0', '-36']"
2,1,237,-39,"['-51', '-33', '0', '-36']"
3,1,237,-43,"['-42', '-56', '-36', '0']"
3,1,238,-44,"['-42', '-56', '-36', '0']"
3,1,239,-45,"['-42', '-56', '-36', '0']"
3,1,240,-45,"['-42', '-56', '-36', '0']"
3,1,236,-42,"['-42', '-56', '-36', '0']"
0,1,239,-38,"[0, '-40', '-50', '-43']"
0,1,240,-39,"[0, '-40', '-50', '-43']"
0,1,236,-40,"[0, '-40', '-50', '-43']"
0,1,237,-39,"[0, '-40', '-50', '-43']"
0,1,238,-38,"[0, '-40', '-50', '-43']"
1,1,242,-34,"['-39', '120', '-33', '-57']"
1,1,243,-35,"['-39', '120', '-33', '-57']"
1,1,244,-35,"['-39', '120', '-33', '-57']"
1,1,245,-33,"['-39', '120', '-33', '-57']"
1,1,241,-35,"['-39', '120', '-33', '-57']"
2,1,243,-37,"['-49', '-33', '0', '-36']"
2,1,244,-38,"['-49', '-33', '0', '-36']"
2,1,245,-39,"['-49', '-33', '0', '-36']"
2,1,241,-38,"['-49', '-33', '0', '-36']"
2,1,242,-38,"['-49', '-33', '0', '-36']"
3,1,242,-45,"['-45', '-58', '-36', '0']"
3,1,243,-45,"['-45', '-58', '-36', '0']"
3,1,244,-45,"['-45', '-58', '-36', '0']"
3,1,245,-46,"['-45', '-58', '-36', '0']"
3,1,241,-46,"['-45', '-58', '-36', '0']"
0,1,244,-45,"[0, '-41', '-48', '-43']"
0,1,245,-45,"[0, '-41', '-48', '-43']"
0,1,241,-49,"[0, '-41', '-48', '-43']"
0,1,242,-47,"[0, '-41', '-48', '-43']"
0,1,243,-45,"[0, '-41', '-48', '-43']"
1,1,247,-35,"['-39', '120', '-33', '-56']"
1,1,248,-35,"['-39', '120', '-33', '-56']"
1,1,249,-36,"['-39', '120', '-33', '-56']"
1,1,250,-36,"['-39', '120', '-33', '-56']"
1,1,246,-34,"['-39', '120', '-33', '-56']"
2,1,248,-36,"['-49', '-33', '0', '-36']"
2,1,249,-36,"['-49', '-33', '0', '-36']"
2,1,250,-35,"['-49', '-33', '0', '-36']"
2,1,246,-37,"['-49', '-33', '0', '-36']"
2,1,247,-36,"['-49', '-33', '0', '-36']"
3,1,247,-47,"['-42', '-58', '-36', '0']"
3,1,248,-46,"['-42', '-58', '-36', '0']"
3,1,249,-46,"['-42', '-58', '-36', '0']"
3,1,250,-45,"['-42', '-58', '-36', '0']"
3,1,246,-47,"['-42', '-58', '-36', '0']"
0,1,249,-61,"[0, '-39', '-50', '-43']"
0,1,250,-67,"[0, '-39', '-50', '-43']"
0,1,246,-54,"[0, '-39', '-50', '-43']"
0,1,247,-54,"[0, '-39', '-50', '-43']"
0,1,248,-56,"[0, '-39', '-50', '-43']"
1,1,252,-37,"['-39', '120', '-33', '-56']"
1,1,253,-37,"['-39', '120', '-33', '-56']"
1,1,254,-38,"['-39', '120', '-33', '-56']"
1,1,255,-39,"['-39', '120', '-33', '-56']"
1,1,251,-36,"['-39', '120', '-33', '-56']"
2,1,253,-45,"['-50', '-33', '0', '-36']"
2,1,254,-48,"['-50', '-33', '0', '-36']"
2,1,255,-50,"['-50', '-33', '0', '-36']"
2,1,251,-42,"['-50', '-33', '0', '-36']"
2,1,252,-43,"['-50', '-33', '0', '-36']"
3,1,252,-58,"['-42', '-57', '-36', '0']"
3,1,253,-61,"['-42', '-57', '-36', '0']"
3,1,254,-64,"['-42', '-57', '-36', '0']"
3,1,255,-63,"['-42', '-57', '-36', '0']"
3,1,251,-55,"['-42', '-57', '-36', '0']"
0,1,254,-48,"[0, '-40', '-53', '-44']"
0,1,255,-47,"[0, '-40', '-53', '-44']"
0,1,251,-49,"[0, '-40', '-53', '-44']"
0,1,252,-48,"[0, '-40', '-53', '-44']"
0,1,253,-48,"[0, '-40', '-53', '-44']"
1,1,1,-51,"['-39', '120', '-32', '-56']"
1,1,2,-50,"['-39', '120', '-32', '-56']"
1,1,3,-48,"['-39', '120', '-32', '-56']"
1,1,4,-46,"['-39', '120', '-32', '-56']"
1,1,0,-50,"['-39', '120', '-32', '-56']"
2,1,2,-39,"['-52', '-33', '0', '-36']"
2,1,3,-40,"['-52', '-33', '0', '-36']"
2,1,4,-41,"['-52', '-33', '0', '-36']"
2,1,0,-39,"['-52', '-33', '0', '-36']"
2,1,1,-39,"['-52', '-33', '0', '-36']"
3,1,1,-57,"['-43', '-56', '-36', '0']"
3,1,2,-58,"['-43', '-56', '-36', '0']"
3,1,3,-58,"['-43', '-56', '-36', '0']"
3,1,4,-57,"['-43', '-56', '-36', '0']"
3,1,0,-56,"['-43', '-56', '-36', '0']"
0,1,3,-45,"[0, '-41', '-52', '-43']"
0,1,4,-45,"[0, '-41', '-52', '-43']"
0,1,0,-45,"[0, '-41', '-52', '-43']"
0,1,1,-45,"[0, '-41', '-52', '-43']"
0,1,2,-45,"[0, '-41', '-52', '-43']"
1,1,6,-33,"['-39', '120', '-33', '-56']"
1,1,7,-33,"['-39', '120', '-33', '-56']"
1,1,8,-32,"['-39', '120', '-33', '-56']"
1,1,9,-32,"['-39', '120', '-33', '-56']"
1,1,5,-34,"['-39', '120', '-33', '-56']"
2,1,7,-42,"['-52', '-33', '0', '-36']"
2,1,8,-42,"['-52', '-33', '0', '-36']"
2,1,9,-41,"['-52', '-33', '0', '-36']"
2,1,5,-41,"['-52', '-33', '0', '-36']"
2,1,6,-42,"['-52', '-33', '0', '-36']"
3,1,6,-49,"['-43', '-56', '-36', '0']"
3,1,7,-50,"['-43', '-56', '-36', '0']"
3,1,8,-51,"['-43', '-56', '-36', '0']"
3,1,9,-52,"['-43', '-56', '-36', '0']"
3,1,5,-49,"['-43', '-56', '-36', '0']"
0,1,8,-56,"[0, '-40', '-52', '-44']"
0,1,9,-60,"[0, '-40', '-52', '-44']"
0,1,5,-49,"[0, '-40', '-52', '-44']"
0,1,6,-51,"[0, '-40', '-52', '-44']"
0,1,7,-54,"[0, '-40', '-52', '-44']"
1,1,11,-40,"['-39', '120', '-33', '-56']"
1,1,12,-39,"['-39', '120', '-33', '-56']"
1,1,13,-39,"['-39', '120', '-33', '-56']"
1,1,14,-38,"['-39', '120', '-33', '-56']"
1,1,10,-40,"['-39', '120', '-33', '-56']"
2,1,12,-39,"['-52', '-33', '0', '-36']"
2,1,13,-39,"['-52', '-33', '0', '-36']"
2,1,14,-40,"['-52', '-33', '0', '-36']"
2,1,10,-38,"['-52', '-33', '0', '-36']"
2,1,11,-38,"['-52', '-33', '0', '-36']"
3,1,11,-43,"['-43', '-56', '-36', '0']"
3,1,12,-43,"['-43', '-56', '-36', '0']"
3,1,13,-43,"['-43', '-56', '-36', '0']"
3,1,14,-43,"['-43', '-56', '-36', '0']"
3,1,10,-43,"['-43', '-56', '-36', '0']"
0,1,13,-51,"[0, '-40', '-52', '-44']"
0,1,14,-52,"[0, '-40', '-52', '-44']"
0,1,10,-48,"[0, '-40', '-52', '-44']"
0,1,11,-49,"[0, '-40', '-52', '-44']"
0,1,12,-50,"[0, '-40', '-52', '-44']"
1,1,16,-41,"['-39', '120', '-33', '-55']"
1,1,17,-39,"['-39', '120', '-33', '-55']"
1,1,18,-39,"['-39', '120', '-33', '-55']"
1,1,19,-38,"['-39', '120', '-33', '-55']"
1,1,15,-41,"['-39', '120', '-33', '-55']"
2,1,17,-41,"['-52', '-33', '0', '-36']"
2,1,18,-40,"['-52', '-33', '0', '-36']"
2,1,19,-40,"['-52', '-33', '0', '-36']"
2,1,15,-42,"['-52', '-33', '0', '-36']"
