RxNID,TXNID,PacketNo,TxRSSI,RSSI0,RSSI1,RSSI2,RSSI3
2,1,67,-50,"['-52', '-33', '0', '-36']"
2,1,68,-50,"['-52', '-33', '0', '-36']"
2,1,69,-50,"['-52', '-33', '0', '-36']"
2,1,65,-51,"['-52', '-33', '0', '-36']"
3,1,66,-39,"['-41', '-64', '-36', '0']"
3,1,67,-40,"['-41', '-64', '-36', '0']"
3,1,68,-41,"['-41', '-64', '-36', '0']"
3,1,69,-42,"['-41', '-64', '-36', '0']"
3,1,65,-39,"['-41', '-64', '-36', '0']"
0,1,67,-33,"[0, '-39', '-52', '-42']"
0,1,68,-33,"[0, '-39', '-52', '-42']"
0,1,69,-32,"[0, '-39', '-52', '-42']"
0,1,65,-35,"[0, '-39', '-52', '-42']"
0,1,66,-34,"[0, '-39', '-52', '-42']"
1,1,71,-48,"['-37', '120', '-32', '-63']"
1,1,72,-47,"['-37', '120', '-32', '-63']"
1,1,73,-45,"['-37', '120', '-32', '-63']"
1,1,74,-44,"['-37', '120', '-32', '-63']"
1,1,70,-48,"['-37', '120', '-32', '-63']"
2,1,71,-54,"['-52', '-33', '0', '-36']"
2,1,72,-55,"['-52', '-33', '0', '-36']"
2,1,73,-57,"['-52', '-33', '0', '-36']"
2,1,74,-59,"['-52', '-33', '0', '-36']"
2,1,70,-53,"['-52', '-33', '0', '-36']"
3,1,71,-34,"['-43', '-64', '-36', '0']"
3,1,72,-33,"['-43', '-64', '-36', '0']"
3,1,73,-33,"['-43', '-64', '-36', '0']"
3,1,74,-33,"['-43', '-64', '-36', '0']"
3,1,70,-35,"['-43', '-64', '-36', '0']"
0,1,72,-48,"[0, '-39', '-53', '-41']"
0,1,73,-47,"[0, '-39', '-53', '-41']"
0,1,74,-44,"[0, '-39', '-53', '-41']"
0,1,70,-37,"[0, '-39', '-53', '-41']"
0,1,71,-42,"[0, '-39', '-53', '-41']"
1,1,76,-43,"['-37', '120', '-32', '-62']"
1,1,77,-44,"['-37', '120', '-32', '-62']"
1,1,78,-44,"['-37', '120', '-32', '-62']"
1,1,79,-44,"['-37', '120', '-32', '-62']"
1,1,75,-42,"['-37', '120', '-32', '-62']"
2,1,76,-55,"['-51', '-33', '0', '-36']"
2,1,77,-54,"['-51', '-33', '0', '-36']"
2,1,78,-52,"['-51', '-33', '0', '-36']"
2,1,79,-52,"['-51', '-33', '0', '-36']"
2,1,75,-58,"['-51', '-33', '0', '-36']"
3,1,76,-34,"['-41', '-63', '-36', '0']"
3,1,77,-33,"['-41', '-63', '-36', '0']"
3,1,78,-33,"['-41', '-63', '-36', '0']"
3,1,79,-33,"['-41', '-63', '-36', '0']"
3,1,75,-34,"['-41', '-63', '-36', '0']"
0,1,77,-30,"[0, '-38', '-50', '-42']"
0,1,78,-30,"[0, '-38', '-50', '-42']"
